check_group,ASIN,Family,30d_sales,original_title,final_title,title_chars,final_item_highlights,title_source,highlights_source,flags,processing_notes
3-RANDOM_SAMPLE_GENERAL,B0FK7FNJ2G,General Magnet,0,"Magnet Me Up New York State Magnet - 3.7x5 Inch, Collectible US State-Shaped Fridge Magnet, Full-Color UV Printed Vinyl","New York State Fridge Magnet 3.7x5 Inch, Made in USA",52,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, collectible US State shape, travel gift",KEPT_NEW_TITLE,REVIEWER_FIX,,
3-RANDOM_SAMPLE_GENERAL,B0CLFMMRXM,General Magnet,0,"13.1 Half Marathon Inverted Black Oval Runner Adhesive Decal Sticker, 2 Pack, 5.5x3.5 Inch, Heavy Duty Adhesion to Car W","13.1 Half Marathon Inverted Black Oval Decal Stickers, 5.5x3.5 Inch 2 Pack",74,"Heavy-duty decal for car, truck, SUV, fridge or any magnetic surface, Made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
3-RANDOM_SAMPLE_GENERAL,B07JCFR7V1,General Magnet,0,"Magnet Me Up Soccer Mom Sports Oval Car Magnet, Pink Magnetic Decal, 4x6 Inches, 2 Pack, Heavy Duty UV-Printed Vinyl- We","Soccer Mom Sports Oval Car Magnet 4x6 Inch 2 Pack, Pink, Made in USA",68,"Heavy-duty magnetic decal, truck, SUV, fridge, or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
3-RANDOM_SAMPLE_GENERAL,B01N34X8D8,General Magnet,0,"Magnet Me Up I Love Nevada, It's Where I Call Home US State Magnet Decal, 3x8 Inches Heavy Duty Automotive Magnet for Ca",I Love Nevada Car Magnet 3x8 Inch,33,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, Made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
3-RANDOM_SAMPLE_GENERAL,B0C7J68W1K,General Magnet,0,"Magnet Me Up SUCC It Up Cute Funny Plant Succulent Magnet Decal, 5 inches, Heavy Duty Automotive Magnet for Car Truck SU","SUCC It Up Cute Funny Plant Succulent Car Magnet 5 Inch, Funny Gift",67,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
3-RANDOM_SAMPLE_GENERAL,B0FH7NLLHF,General Magnet,0,"Magnet Me Up Sunny Cheeks Nude Beach Volleyball League Magnet - 5"" Round Funny Car Magnet Adult Humor Magnetic Car Decal",Sunny Cheeks Nude Beach Volleyball League Car Magnet 5 Inch Round,65,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, Made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
3-RANDOM_SAMPLE_GENERAL,B0H4WJ7L4P,General Magnet,0,"Magnet Me Up Bone Cancer Fighter Magnet - Yellow Ribbon Magnetic Decal for Cars - 3.5x7 Inches, 2 Pack Durable UV-Printe","Bone Cancer Fighter Car Magnet 3.5x7 Inch 2 Pack, Yellow Ribbon",63,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, Made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
3-RANDOM_SAMPLE_GENERAL,B01N11XF8C,General Magnet,0,"Magnet Me Up I Love New York, It's Where I Call Home US State Magnet Decal, 3x8 Inches Heavy Duty Automotive Magnet for",I Love New York Car Magnet 3x8 Inch,35,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, Made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
3-RANDOM_SAMPLE_GENERAL,B0DCGW5K99,General Magnet,0,"Corrected Title: Magnet Me Up Kamala Harris Waltz 2024 Car Magnet 4x6 Inch Oval, Magnetic Decal for Election Support, Ha","Kamala Harris Waltz 2024 Car Magnet 4x6 Inch Oval, Election",59,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, political, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,Fixed typo 'mad in USA' in reviewer highlights
3-RANDOM_SAMPLE_GENERAL,B0DGVBZN9T,General Magnet,0,"Magnet Me Up Kamala Harris Waltz 2024 Election Magnetic Decal, for The People, 4x6 Inch, 2 Pack, Harris for President, H",People Kamala Harris Waltz 2024 Election Car Magnet 4x6 Inch 2 Pack,67,"for the People, heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
3-RANDOM_SAMPLE_GENERAL,B076JKYRY2,General Magnet,0,"Magnet Me Up 5K Marathon Black Stencil Oval Magnet Decal, 4x6 Inches, Heavy Duty Automotive Magnet for Car Truck SUV",5K Marathon Black Stencil Oval Car Magnet 4x6 Inch,50,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, runners gift",KEPT_NEW_TITLE,REVIEWER_FIX,,
3-RANDOM_SAMPLE_GENERAL,B0F257VKSD,General Magnet,0,"Magnet Me Up Wild Horse Kick Funny Magnetic Decal, 5 Inch Pink Unicorn Twist, UV Printed Vinyl – Durable, Weatherproof S","Wild Horse Kick Funny Car Magnet 5 Inch, Funny Gift, Pink Unicorn",65,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, Made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
3-RANDOM_SAMPLE_GENERAL,B0FZLTZD5R,General Magnet,0,"Magnet Me Up Trump 2028 Car Magnet, 4x6 Inches, Election 2028 Magnetic Decal, Durable UV Printed Vinyl, Weatherproof, Fu","Trump 2028 Election Car Magnet 4x6 Inch, Made in USA",52,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, Made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
3-RANDOM_SAMPLE_GENERAL,B0H76XS1PR,General Magnet,0,"Magnet Me Up Josh Shapiro Democrat Supporter Car Magnet 4""x6"" Brush Stroke Oval Political Campaign Magnetic Decal for Ca","Josh Shapiro Democrat Supporter Election Car Magnet 4x6 Inch, Made in USA",73,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, Made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
3-RANDOM_SAMPLE_GENERAL,B0F3W996TR,General Magnet,0,"Magnet Me Up Hands Off Social Security Magnet - 5 inch Round, UV Printed Political Protest Magnetic Decal for Cars, Lock","Hands Off Social Security Car Magnet 5 Inch Round, Made in USA",62,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, Made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B0F6TQ3PW7,General Magnet,44.95,"Magnet Me Up - It's Okay Not to be Okay! Mental Health Awareness Magnet - 3.5x7 Inches, Green Ribbon Magnetic Decal, Loc",It's Okay Not to be Okay! Mental Health Awareness Ribbon Magnet 3.5x7 in,72,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, Made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B0CXYVBXLR,General Magnet,17.98,"Magnet Me Up Duck that! Crazy Cute Duck Magnet Decal, 6x4 Inches, Heavy Duty Automotive for Car, Truck, Refrigerator, Or","Duck that! Crazy Cute Duck Car Magnet 6x4 Inch, Funny Gift, Made in USA",71,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface",APPROVED_OK,ORIGINAL,,
4-EXCLUDED_RULE_VIOLATION,B0CXYPZK13,General Magnet,11.99,"Magnet Me Up Duck This and Duck That Crazy Cute Duck Magnet Decal, 2 Pack, 5 Inch, Heavy Duty Auto Mag for Car, Truck, R","Duck This and Duck That Crazy Cute Duck Car Magnet 5 in 2 Pack, Funny Gift",74,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, Made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B0CWSBJY9G,General Magnet,8.99,"Magnet Me Up Back Off! I'm Anxious Magnet Decal, 5 inch Round, Heavy Duty for Car, Truck, SUV, Or Any Other Magnetic Sur","Back Off! I'm Anxious Car Magnet 5 Inch, Funny Gift, Made in USA",64,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface",APPROVED_OK,ORIGINAL,,
4-EXCLUDED_RULE_VIOLATION,B076JFRYV1,General Magnet,8.99,"Magnet Me Up Skull Boo! Oval Magnet Decal, 4x6 Inches, Heavy Duty Automotive Magnet for Car Truck SUV",Skull Boo! Oval Car Magnet 4x6 Inch,35,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, Made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B0GY5DG36W,General Magnet,0,"Magnet Me Up My Other Car is Also A Car 3x8 Inches Funny Car Magnet - Humor Accessory Magnetic Decal for Cars, Trucks &","My Other Car is Also A Car Funny Car Magnet 3x8 Inch, Funny Gift, USA Made",74,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface",APPROVED_OK,ORIGINAL,,
4-EXCLUDED_RULE_VIOLATION,B0GDS9NKD3,General Magnet,0,"Magnet Me Up Remember When I Asked for Your Opinion? 5x5 Inch Funny Car Magnet Humorous Vehicle, Magnetic Decal for Cars","Remember When I Asked for Your Opinion? Funny Car Magnet 5x5 in, Funny Gift",75,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, Made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B07BL35Q5M,General Magnet,0,"Magnet Me Up You are More Awesome Than You Realize! Magnet Decal, 4x4 Inches, Perfect for Refrigerator, Dishwasher or An","You are More Awesome Than You Realize! Dishwasher Magnet 4x4 Inch, USA Made",75,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface",KEPT_NEW_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B07932LRHG,General Magnet,0,"Magnet Me Up I'm Awesome! Just Saying Oval Magnet Decal, 4x6 Inches, Heavy Duty Automotive Magnet for Car Truck",I'm Awesome! Just Saying Oval Car Magnet 4x6 Inch,49,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, Made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B0H4WNZ57F,General Magnet,0,"Magnet Me Up - It's Okay Not to be Okay! Mental Health Awareness Magnet - 3.5x7 Inches, 2 Pack Green Ribbon Magnetic Dec",It's Okay Not to be Okay! Mental Health Ribbon Magnet 3.5x7 Inch 2 Pack,71,"Heavy-duty magnet, full-color UV printed, awareness, Made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B0DMQKV8HY,Photo Magnet,0,"Magnet Me Up Custom Photo Strip Frame Magnet Decal, Customizable Photo Booth Picture Frame Fridge (Die Cut)","Custom Photo Magnet, Photo Booth, Add Photo & Text",50,"Personalized picture refrigerator magnet, full color UV printed durable vinyl, keepsake gift",NO_FEEDBACK,ORIGINAL,NO_REVIEWER_FEEDBACK,
4-EXCLUDED_RULE_VIOLATION,B0CZSFHRZX,General Magnet,0,"Kennedy 2024 Robert F. Kennedy, Jr. Democratic Political Party 2024 Adhesive Decal Sticker, 5 Pack, 5.5x3.5 Inch, Heavy",Kennedy 2024 Election Adhesive Decal Stickers 5.5x3.5 Inch 5 Pack,65,"Heavy-duty decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B01MS8VAW0,General Magnet,0,"Magnet Me Up Keep America Great! Trump Republican Political Magnet Decal, 3x8 Inches, Heavy Duty Automotive Magnet for C",Keep America ! Trump Republican Political Car Magnet 3x8 Inch,61,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, Made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B0CXYQHNC1,General Magnet,0,"Magnet Me Up Duck This! Crazy Cute Duck Magnet Decal, 6x4 Inches, Heavy Duty Automotive for Car, Truck, Refrigerator, Or","Duck This! Crazy Cute Duck Car Magnet 6x4 Inch, Funny Gift, Made in USA",71,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, Made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B0D47ZLMN9,General Magnet,0,"Magnet Me Up Keep Back! Karen On Board Magnet Decal, No Tailgating, 5x5 Inch, Funny Joke Gag Gift, Vehicle Safety, Autom","Keep Back! Karen On Board Car Magnet 5x5 Inch, Funny Gift, Made in USA",70,"Heavy duty magnetic decal for car, truck, SUV, fridge or any magnetic surface",APPROVED_OK,ORIGINAL,,
4-EXCLUDED_RULE_VIOLATION,B0CZS8TNTJ,General Magnet,0,"Trump 2024 Donald Trump Republican Political Party 2024 Adhesive Decal Sticker, 5 Pack, 5.5x3.5 Inch, Heavy Duty Adhesio","Trump 2024 Donald Republican Political Stickers, 5.5 x 3.5 Inch 5 Pack",70,"Heavy-duty decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B0DQ2C76WC,General Magnet,0,"Magnet Me Up Where My Ho's at? Car Christmas Magnet, 5x4.5 Inch, Festive Holiday Car or Fridge Decoration, Funny Idea, C","Where My Ho's at? Christmas Car Magnet 5x4.5 Inch, Funny Gift, USA Made",71,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B076JJZ29Q,General Magnet,0,"Magnet Me Up Grim Reaper Boo! Oval Magnet Decal, 4x6 Inches, Heavy Duty Automotive Magnet for Car Truck SUV",Grim Reaper Boo! Oval Car Magnet 4x6 Inch,41,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B076R9WPV1,General Magnet,0,"Magnet Me Up Honk Again I'm Reloading! Magnet Decal, 3x8 Inches Heavy Duty Automotive Magnet for Car Truck SUV",Honk Again I'm Reloading! Car Magnet 3x8 Inch,45,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B076R6W15B,General Magnet,0,"Magnet Me Up Honk Again I Didn't Hear You! Magnet Decal, 3x8 Inches Heavy Duty Automotive Magnet for Car Truck SUV",Honk Again I Didn't Hear You! Car Magnet 3x8 Inch,49,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B076RDR2H4,General Magnet,0,"Magnet Me Up Honk Again Feel Better Now? Magnet Decal, 3x8 Inches Heavy Duty Automotive Magnet for Car Truck SUV",Honk Again Feel Better Now? Car Magnet 3x8 Inch,47,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B076RC4THG,General Magnet,0,"Magnet Me Up Honk Again I Dare You! Magnet Decal, 3x8 Inches Heavy Duty Automotive Magnet for car Truck SUV",Honk Again I Dare You! Car Magnet 3x8 Inch,42,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B0FGFPKZPW,General Magnet,0,"Magnet Me Up Mont Saint?Michel Magnet - France Souvenir Magnet Decal 5? Round for Fridge, Office, Travel D cor - Full?Co","Mont Saint- Michel 5"" Car Magnet, Made in USA",45,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, souvenir gift",REVIEWER_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B07CZVYGQ7,General Magnet,0,"Magnet Me Up Vegan! All Natural Colors Oval Magnet Decal, 4x6 Inches, Heavy Duty Automotive Magnet for Car Truck SUV",Vegan! All Natural Colors Oval Car Magnet 4x6 Inch,50,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B09D8JN3WZ,General Magnet,0,"Magnet Me Up She Believed that She Could So She Did Oval Magnet Decal, 4x6 Inches, Heavy Duty Automotive Magnet for Car",She Believed that She Could So She Did Oval Car Magnet 4x6 Inch,63,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
4-EXCLUDED_RULE_VIOLATION,B07772V946,Dog/Paw,0,"Magnet Me Up Dog Grandma and Dog Grandpa Combo Pack Bone Magnet Decal, 2x7 Inches, 2 Pack, Heavy Duty Automotive Magnet","Dog Grandma and Dog Grandpa Bone Car Magnet 2x7 Inch 2 Pack, Dog Lover Gift",75,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0DNKLQXS4,Custom Vehicle,1891.79,"Magnet Me Up Custom Car Magnet – Personalized Die-Cut Magnetic Decal, Weatherproof UV-Printed, Strong Hold, Upload Image","Custom Die Cut Car Magnet, Upload Logo, Made in USA",51,"Personalized magnetic business sign for vehicles & trucks, add your text, weatherproof",APPROVED_OK,ORIGINAL,,
5-EXCLUDED_NO_SKU_MATCH,B0DPR9FJVL,Photo Magnet,160.91,"Magnet Me Up Custom Pet Photo Magnet Decal, Customizable Die Cut Magnet for Your Fridge, Lockers, Upload a Photo of Your","Custom Photo Magnet, Die-cut, Add Photo & Text, Made in USA",59,"Personalized picture refrigerator magnet, full color UV printed durable vinyl, keepsake gift",REVIEWER_TITLE,ORIGINAL,,
5-EXCLUDED_NO_SKU_MATCH,B0DHDD8T65,General Magnet,41.97,"Magnet Me Up Custom Ribbon Magnet Decal, 7x3.5 Inches, Customizable Decal for Businesses, Personal Use, Choose Your Text","Custom Ribbon Car Magnet 7x3.5 Inch, Made in USA",48,"Heavy-duty magnet, full-color UV printed, made to order, add text",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0CQ5XRC1S,General Magnet,39.96,"Magnet Me Up Customizable Advertising, Personal Use, Gifts, Choose Your Text, Font and Color, Upload Image (1 Pack, Bone","Customizable with Text Bone Magnet, 2x7 Inch",44,"Heavy-duty magnet, full-color UV printed, made to order, crafted in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0DPRBRK9N,Photo Magnet,30.98,"Magnet Me Up Custom Pet Photo Magnet- Upload Your Cat or Dog Image- Personalized Die-Cut, Full-Color UV Printing, Durabl","Custom Pet Die-cut Magnet, Add Photo & Text, Made in USA",56,"Personalized picture refrigerator magnet, full color UV printed durable vinyl, keepsake gift",REVIEWER_TITLE,ORIGINAL,,
5-EXCLUDED_NO_SKU_MATCH,B0D4RBRHV1,General Magnet,29.57,"Ships Next Day Magnet Me Up Custom Printed Magnetic Name Tag Badge with Logo (Left), 1.5x3 inch, Full Color Customizable","Custom Printed Magnetic Name Tag Name 1.5x3 Inch, Logo Left",59,"Personalized with company logo, name, and title, magnetic badge, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0CPT86SSN,General Magnet,11.99,"Magnet Me Up You've Been Ducked Cute Vehicle Duck Magnets, Ducking Game, 4 Pack, 4x4 Inch, Blue Yellow Pink Green, Heavy","You've Been Ducked Cute Vehicle Duck Car Magnet 4x4 Inch 4 Pack, Funny Gift",75,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",KEPT_NEW_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B09QLJX68D,General Magnet,0,"Magnet Me Up Periwinkle ESphageal and Stomach Cancer Ribbon Magnet Decal, 3.5x7 Inches Heavy Duty Automotive Magnet for","Support Esophageal and Stomach Cancer Awareness Ribbon Magnet, 3.5x7 Inch",73,"Heavy-duty periwinkle magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0H3M6PQ8F,General Magnet,0,"Magnet Me Up Kelly Green Gallbladder CRibbon Magnet Decal, 3.5x7 Inches Heavy Duty Automotive Magnet for Car Truck SUV","Kelly Green Gallbladder Ribbon Car Magnet 3.5x7 Inch, Cancer Awareness",70,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0H34QRLXS,General Magnet,0,"Magnet Me Up All Cancer Ribbon Magnet Decal, 3.5x7 Inches Heavy Duty Automotive Magnet for Car Truck SUV","All Cancer Ribbon Car Magnet 3.5x7 Inch, Awareness",50,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B076PQMFR9,General Magnet,0,"Magnet Me Up Grey Brain Cancer Ribbon Magnet Decal, 3.5x7 Inches Heavy Duty Automotive Magnet for Car Truck SUV","Grey Brain Cancer Ribbon Car Magnet 3.5x7 Inch, Awareness",57,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B076PR8DKP,General Magnet,0,Magnet Me Up Green Liver Cancer Ribbon Magnet Decal. 3.5x7 Inches Heavy Duty Automotive Magnet for Car Truck SUV,Green Liver Cancer Awareness Ribbon Car Magnet 3.5x7 Inch,57,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B076PQG9GL,General Magnet,0,"Magnet Me Up Lime Lymphoma Cancer Ribbon Magnet Decal, 3.5x7 inches Heavy Duty Automotive Magnet for CarTruck SUV","Lime Lymphoma Cancer Awareness Ribbon Magnet Decal, 3.5x7 inches",64,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B076PPDB8R,General Magnet,0,"Magnet Me Up Orange Leukemia and Kidney Cancer Ribbon Mganet Decal, 3.5 x7 Inches Heavy Duty Automotive Maagnet","Orange Leukemia and Kidney Cancer Awareness Ribbon Magnet, 3.5 x7 Inches",72,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B076PM1C6B,General Magnet,0,"Magnet Me Up Cervical and Ovarian Awareness Ribbon Magnet Decal, 3.5 Inches Heavy Duty Automotive Magnet for Car Truck S","Teal Cervical and Ovarian Awareness Ribbon Magnet Decal, 3.5 Inches",67,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B076PP4PFX,General Magnet,0,"Magnet Me Up Peach Uterine Awareness Ribbon Magnet Decal, 3.5x7 Inches Heavy Duty Automotive Mganet for Car Truck SUV","Peach Uterine Awareness Ribbon Magnet Decal, 3.5x7 Inches",57,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B076PQHYJS,General Magnet,0,"Magnet Me Up Purple Prancreatic and Leiomyosarcoma Cancern Ribbon Magnet Decal, 3.5 x 7 Inches Heavy Duty Automotive Mag","Purple Pancreatic and Leiomyosarcoma Cancer Ribbon Magnet, 3.5x7 Inches",71,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, awareness, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B076PK14C1,General Magnet,0,"Magnet Me Up White Lung Cancer Ribbon Magnet Decal, 3.5 x 7 Inches Heavy Duty Automotive Magnet for Car Truck SUV","White Lung Cancer Awareness Ribbon Magnet Decal, 3.5 x 7 Inches",63,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B076PMH2TC,General Magnet,0,"Magnet Me Up Blue Colon Cancer Ribbon Magnet Decal, 3.5x7 Inches Heavy Duty Automotive Magnet for Car Truck SUV","Blue Colon Cancer Awareness Ribbon Magnet Decal, 3.5x7 Inches",61,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0H2FHC7N3,General Magnet,0,"Magnet Me Up Support Hodgkins Lymphoma and Testicular Cancer Fighter Violet Ribbon Magnet Decal, 3.5x7 Inches, 2 Pack Cr","Hodgkin's Lymphoma and Testicular Cancer Awareness Ribbon Magnet, 3.5""x7""",73,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, violet made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B076PMFCP3,General Magnet,0,"Magnet Me Up Pink Breast Cancer Ribbon Magnet Decal, 3.5 x 7 Inches Heavy Duty Automotive Magnet for Car Truck SUV","Pink Breast Cancer Awareness Ribbon Car Magnet Decal, 3.5 x 7 Inches",68,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B076PVMW4K,General Magnet,0,"Magnet Me Up Black Melanoma Cancer Ribbon Magnet Decal, 3.5x7 Inches Heavy Duty Automotive Magnet for Car Truck SUV","Black Melanoma Cancer Awareness Ribbon Magnet Decal, 3.5x7 Inches",65,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B076PP75D7,General Magnet,0,"Magnet Me Up Yellow Bladder Magnet Decal, 3.5 x 7 Inches Heavy Duty Automotive Magnet for Car Truck SUV","Yellow Bladder Cancer Awareness Ribbon Magnet Decal, 3.5 x 7 Inches",67,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B076PPKHX9,General Magnet,0,"Magnet Me Up Aqua Prostate Cancer Ribbon Magnet Decal, 3.5x7 Inches Heavy Duty Automotive Magnet for Car Truck SUV","Aqua Prostate Cancer Awareness Ribbon Magnet Decal, 3.5x7 In",60,"Heavy-duty magnetic decal for car, truck, SUV, fridge or any magnetic surface, made in USA",REVIEWER_TITLE,REVIEWER_FIX,,
5-EXCLUDED_NO_SKU_MATCH,B0G6GDGW17,General Magnet,0,"Magnet Me Up Funny Magnetic Decal for Cars, Trucks & SUV Full-Color UV Printed Accessories for Fridge & Locker","Funny Locker Magnet, Funny Gift",31,"Heavy duty magnet, full color UV printed, made to order",NO_FEEDBACK,ORIGINAL,NO_REVIEWER_FEEDBACK,
